"gene"	"gene_cor"	"DICER1_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"ANKRA2"	"0.0726732518816272"	1.41010545255859	"DICER1"	"chr5"	73562210	5
"USF3"	"0.0726614510244666"	1.40975043901847	"DICER1"	"chr3"	113659916	3
"RASGRP2"	"-0.0726550912298184"	1.40955913111715	"DICER1"	"chr11"	64741077.75	11
"DNAJC5"	"0.0726473303882301"	1.40932569592754	"DICER1"	"chr20"	63928893.5	20
"MRGPRX1"	"0.0726436917435485"	1.40921625719088	"DICER1"	"chr11"	18934574.75	11
"OR10S1"	"0.0726245945824961"	1.4086419447723	"DICER1"	"chr11"	123977495.25	11
"PDCD2L"	"0.0726202297553166"	1.40851069675352	"DICER1"	"chr19"	34404595	19
"VPS25"	"0.0726144684546406"	1.40833746676796	"DICER1"	"chr17"	42773584.75	17
"MRPS9"	"-0.0726120986741543"	1.40826621559194	"DICER1"	"chr2"	105038153	2
"HMX3"	"0.0725873778625614"	1.40752305164175	"DICER1"	"chr10"	123136325.5	10
"MAPK10"	"0.072584975009057"	1.40745082671462	"DICER1"	"chr4"	86092998.5	4
"RNF146"	"-0.0725842188077649"	1.40742809720838	"DICER1"	"chr6"	127286893.75	6
"TBCA"	"0.0725713105852627"	1.40704013649796	"DICER1"	"chr5"	77776239.75	5
"POLRMT"	"-0.0725665476791906"	1.40689699918473	"DICER1"	"chr19"	624827.5	19
"GUCA1A"	"0.0725481043168419"	1.40634279754499	"DICER1"	"chr6"	42174860.75	6
"CACFD1"	"0.072536499677974"	1.40599414685614	"DICER1"	"chr9"	133461837.75	9
"NRGN"	"-0.0725257327103018"	1.4056707013882	"DICER1"	"chr11"	124745555	11
"E2F7"	"-0.073068122459527"	1.40559631199219	"DICER1"	"chr12"	77042360	12
"MFSD9"	"-0.0725189589607306"	1.40546723315133	"DICER1"	"chr2"	102733512	2
"BTC"	"-0.0725179242632894"	1.40543615444201	"DICER1"	"chr4"	74769086.25	4
"PPP6C"	"0.0724989578293037"	1.4048665288839	"DICER1"	"chr9"	125181824.25	9
"GNPAT"	"-0.0724676366094126"	1.40392609722248	"DICER1"	"chr1"	231259583.75	1
"EBLN1"	"0.0724518395474528"	1.40345190227307	"DICER1"	"chr10"	22209733	10
"ABRAXAS2"	"-0.072436807545004"	1.40300074622406	"DICER1"	"chr10"	124809320.5	10
"HOOK1"	"0.0724350814854371"	1.40294894651562	"DICER1"	"chr1"	59831551.75	1
"CNOT4"	"-0.0724015684632115"	1.40194339493826	"DICER1"	"chr7"	135420210.25	7
"MIER2"	"0.0729405474948576"	1.40179517397657	"DICER1"	"chr19"	322365	19
"RNF220"	"0.0723862541758926"	1.40148401121853	"DICER1"	"chr1"	44465850.25	1
"BTK"	"-0.0732411619929813"	1.40113151203996	"DICER1"	"chrX"	101367428	24
"DHX32"	"0.0723736259214188"	1.40110525649364	"DICER1"	"chr10"	125861961.5	10
"SMARCAL1"	"0.0728948279266368"	1.40043418094864	"DICER1"	"chr2"	216425219	2
"NCKAP5L"	"-0.0723428570080152"	1.40018262693082	"DICER1"	"chr12"	49798906.5	12
"SERF2"	"-0.0723398344575659"	1.40009200960243	"DICER1"	"chr15"	43793040.25	15
"LAIR1"	"0.0723353695502715"	1.39995815510573	"DICER1"	"chr19"	54359679	19
"CDC14B"	"-0.0723215639375776"	1.39954431336671	"DICER1"	"chr9"	96619319.5	9
"MMP10"	"-0.0723166046060846"	1.39939566549647	"DICER1"	"chr11"	102778156	11
"PRIMPOL"	"0.0722694462783871"	1.39798256073657	"DICER1"	"chr4"	184662744.25	4
"OR2L2"	"0.0722669747973217"	1.39790852194117	"DICER1"	"chr1"	248038492	1
"HSPA13"	"-0.0722621143066667"	1.39776292061205	"DICER1"	"chr21"	14378622.5	21
"RSPO2"	"0.0722572188765971"	1.39761628019612	"DICER1"	"chr8"	108021642.25	8
"TUBA4A"	"-0.0722490046235204"	1.3973702429725	"DICER1"	"chr2"	219251362	2
"CD101"	"-0.0722393534834144"	1.39708119472205	"DICER1"	"chr1"	117011864.75	1
"SIDT1"	"0.0722383398092404"	1.39705083724875	"DICER1"	"chr3"	113571490.75	3
"WDR61"	"0.0727621618925123"	1.39648863361328	"DICER1"	"chr15"	78292857.25	15
"TUFM"	"-0.0721946408414577"	1.39574245165395	"DICER1"	"chr16"	28845893.25	16
"TMEM74B"	"-0.0721879912789904"	1.39554341089635	"DICER1"	"chr20"	1181430.75	20
"ANKRD16"	"-0.0721691096049961"	1.39497830375247	"DICER1"	"chr10"	5888789	10
"SLC16A7"	"-0.0721582338568927"	1.39465285614423	"DICER1"	"chr12"	59738083.75	12
"SNW1"	"0.0726909473194687"	1.39437294535714	"DICER1"	"chr14"	77740469.25	14
"LYPD3"	"-0.0721431394980689"	1.39420123221101	"DICER1"	"chr19"	43463859.25	19
"ENPP2"	"0.0721419540187912"	1.39416576566954	"DICER1"	"chr8"	119603066	8
"NOS1"	"-0.0721405164258204"	1.39412275712094	"DICER1"	"chr12"	117290561.25	12
"GPD1L"	"0.0721344163926262"	1.39394026936759	"DICER1"	"chr3"	32131481.5	3
"AP2A1"	"0.0720865479339678"	1.3925086520391	"DICER1"	"chr19"	49798813	19
"CRIPAK"	"0.0720809587048963"	1.39234154046373	"DICER1"	"chr4"	1394801.5	4
"PDIA4"	"0.0720713266111082"	1.39205357504712	"DICER1"	"chr7"	149015625.5	7
"MCCC1"	"-0.0720641651820979"	1.39183949277131	"DICER1"	"chr3"	183068000.75	3
"C19orf57"	"-0.0720537252319389"	1.39152743214402	"DICER1"	"chr19"	13893532.25	19
"HPS3"	"-0.0720349602482347"	1.39096661460443	"DICER1"	"chr3"	149135049.75	3
"GALK2"	"-0.0720266436531277"	1.39071809727733	"DICER1"	"chr15"	49235374.5	15
"TCN2"	"-0.072020583058674"	1.39053700777592	"DICER1"	"chr22"	30613404.5	22
"GSG1L"	"-0.0720205399182272"	1.39053571878859	"DICER1"	"chr16"	27846846.25	16
"CRLS1"	"-0.0720188657860598"	1.39048569808439	"DICER1"	"chr20"	6009202.75	20
"IRF8"	"0.0719808572159308"	1.38935029436634	"DICER1"	"chr16"	85906124.25	16
"PUM2"	"-0.071973425330276"	1.38912834022382	"DICER1"	"chr2"	20304988.5	2
"CLEC12B"	"-0.0719639679994433"	1.3888459211945	"DICER1"	"chr12"	10012724.5	12
"PKP3"	"0.071957749966925"	1.38866025095726	"DICER1"	"chr11"	396480	11
"NDUFS3"	"-0.071952845787734"	1.38851382096528	"DICER1"	"chr11"	47579620.75	11
"MRM3"	"-0.0719441093361994"	1.38825298505136	"DICER1"	"chr17"	783065.5	17
"DYNC1I2"	"-0.071911896075009"	1.38729143308708	"DICER1"	"chr2"	171709066.25	2
"C7orf33"	"0.0719048252385248"	1.3870804156099	"DICER1"	"chr7"	148596798.5	7
"ARHGAP11A"	"0.0718901694268892"	1.38664308740688	"DICER1"	"chr15"	32622542.8	15
"MYLK2"	"-0.0718827015858899"	1.38642027378742	"DICER1"	"chr20"	31820930.5	20
"SACM1L"	"0.0718783188003114"	1.38628951538476	"DICER1"	"chr3"	45713871	3
"PABPC4"	"-0.0718776526202419"	1.38626964073923	"DICER1"	"chr1"	39573483.25	1
"JAZF1"	"-0.0724174947808294"	1.38626373991085	"DICER1"	"chr7"	28109264.25	7
"UFC1"	"-0.0718740427651885"	1.38616194769013	"DICER1"	"chr1"	161157062.5	1
"MRAS"	"0.071873019515938"	1.38613142177622	"DICER1"	"chr3"	138397941	3
"NDUFB7"	"-0.0718724260955754"	1.38611371881322	"DICER1"	"chr19"	14571945.75	19
"ETF1"	"0.0718697679061009"	1.38603442086274	"DICER1"	"chr5"	138529513.5	5
"UBTD2"	"0.0718553956216987"	1.38560571185346	"DICER1"	"chr5"	172246536.75	5
"SHOX2"	"-0.071853425821329"	1.38554696002544	"DICER1"	"chr3"	158104307.5	3
"MLLT6"	"0.0723844097861189"	1.38528418911165	"DICER1"	"chr17"	38710279	17
"SNCA"	"-0.0723529134266909"	1.38435199023637	"DICER1"	"chr4"	89831877	4
"GAS8"	"0.0718066807484925"	1.38415308833436	"DICER1"	"chr16"	90032440	16
"MEA1"	"-0.0718008426644728"	1.38397905351458	"DICER1"	"chr6"	43013295.75	6
"CCDC191"	"-0.0717915343419982"	1.38370159227264	"DICER1"	"chr3"	114043278	3
"ECHDC3"	"-0.0717830306904691"	1.38344814051119	"DICER1"	"chr10"	11749317	10
"ANKS1A"	"-0.0717714140662453"	1.38310194340738	"DICER1"	"chr6"	34932703.25	6
"GTF2I"	"-0.0717683295696118"	1.38301002681677	"DICER1"	"chr7"	74689176.6666667	7
"DRP2"	"-0.0726082210314568"	1.38243440416614	"DICER1"	"chrX"	101243601.25	24
"PPP1R3B"	"0.0717464554590152"	1.38235827465353	"DICER1"	"chr8"	9141509.5	8
"TAS2R7"	"-0.0717340460785686"	1.38198859704616	"DICER1"	"chr12"	10802258.75	12
"WDR43"	"0.0717288587043135"	1.38183407869752	"DICER1"	"chr2"	28904130.5	2
"YWHAE"	"0.071722847994421"	1.38165504597158	"DICER1"	"chr17"	1373733.5	17
"SLC13A4"	"0.0717165700603878"	1.38146806600821	"DICER1"	"chr7"	135710166.25	7
"SSTR5"	"0.0717160720216939"	1.38145323311796	"DICER1"	"chr16"	1079110.25	16
"NFKBIB"	"-0.0717062855179513"	1.38116178144726	"DICER1"	"chr19"	38902740.25	19
"ARSD"	"-0.0725576907833062"	1.38094707553543	"DICER1"	"chrX"	2922694.33333333	24
"PIGY"	"-0.0716885591157036"	1.3806339489379	"DICER1"	"chr4"	88521726.25	4
"MZT1"	"-0.0716818020417987"	1.38043277221187	"DICER1"	"chr13"	72727559.75	13
"FAM107A"	"-0.0716783978585192"	1.3803314257564	"DICER1"	"chr3"	58569783.75	3
"NUP85"	"-0.0716584105858256"	1.37973645556042	"DICER1"	"chr17"	75223553.75	17
"SSBP4"	"-0.0716577417869774"	1.37971654930656	"DICER1"	"chr19"	18428780.75	19
"MANBAL"	"-0.0716513262871399"	1.37952560435683	"DICER1"	"chr20"	37301318.25	20
"CNKSR3"	"0.0716420538267586"	1.3792496504989	"DICER1"	"chr6"	154444018.5	6
"FAM149A"	"0.0716386848199256"	1.37914939361362	"DICER1"	"chr4"	186155340	4
"SMC5"	"-0.0721694444868169"	1.37892799946142	"DICER1"	"chr9"	70273495.75	9
"LRRC24"	"-0.0716083628489131"	1.37824721609026	"DICER1"	"chr8"	144524518	8
"OR52I2"	"-0.0715876605259509"	1.377631421464	"DICER1"	"chr11"	4586925.25	11
"ATR"	"-0.0715876043580308"	1.37762975092261	"DICER1"	"chr3"	142562027	3
"JADE3"	"-0.072926371978568"	1.37677925974017	"DICER1"	"chrX"	47035230.25	24
"WAC"	"-0.0720927114066519"	1.3766626089104	"DICER1"	"chr10"	28567217.5	10
"TFAP2E"	"0.0715513940149163"	1.37655299363997	"DICER1"	"chr1"	35577832.75	1
"SYDE1"	"-0.0715494620791056"	1.3764955568971	"DICER1"	"chr19"	15109308.25	19
"TAF9B"	"-0.0729070686387583"	1.37621607838567	"DICER1"	"chrX"	78138663.5	24
"VSIG4"	"-0.0723942048705791"	1.37614036616018	"DICER1"	"chrX"	66032239	24
"SCGB1D2"	"-0.0715312238693647"	1.37595339032018	"DICER1"	"chr11"	62243067	11
"ESRRG"	"0.0715302770350713"	1.37592524668391	"DICER1"	"chr1"	216622695.25	1
"SH3BGRL"	"-0.0723748978578996"	1.37557325856586	"DICER1"	"chrX"	81220939.5	24
"UAP1L1"	"0.0715163401547959"	1.375511020617	"DICER1"	"chr9"	137078237.75	9
"YTHDF1"	"-0.0714909307683716"	1.37475597158847	"DICER1"	"chr20"	63203498.5	20
"PKN1"	"-0.0720254862366552"	1.37467942775369	"DICER1"	"chr19"	14448886	19
"ZFP30"	"-0.0714872988199966"	1.37464806361088	"DICER1"	"chr19"	37641496.25	19
"SCAMP2"	"-0.0714837774644732"	1.374543445413	"DICER1"	"chr15"	74859247.75	15
"CDC42SE2"	"-0.0714806186554588"	1.37444960167563	"DICER1"	"chr5"	131372560	5
"OR8I2"	"-0.0714759744262946"	1.37431163393896	"DICER1"	"chr11"	56093375	11
"SLC35A3"	"0.0714704205612742"	1.37414665228379	"DICER1"	"chr1"	99995061	1
"ENDOD1"	"0.0714671784162577"	1.37405034648272	"DICER1"	"chr11"	95099640	11
"MAS1L"	"0.0714631114452112"	1.37392954446078	"DICER1"	"chr6"	29487616.75	6
"CRABP2"	"-0.0714603015157313"	1.37384608363974	"DICER1"	"chr1"	156703213	1
"WDR66"	"-0.0714582981991992"	1.3737865824452	"DICER1"	"chr12"	121933397.75	12
"DPY30"	"0.0719887314725076"	1.37359573627817	"DICER1"	"chr2"	32036964.75	2
"ATP8B4"	"-0.0714490242517853"	1.37351115026592	"DICER1"	"chr15"	49992690.3333333	15
"GPAT2"	"-0.0714374385550861"	1.37316709833691	"DICER1"	"chr2"	96028656	2
"PBX1"	"0.071431408815131"	1.37298805436163	"DICER1"	"chr1"	164734492.5	1
"NACC2"	"0.0719473351554882"	1.37237569527165	"DICER1"	"chr9"	136050120.75	9
"COL6A2"	"0.0714066873288618"	1.37225410748461	"DICER1"	"chr21"	46111998	21
"HTR3D"	"0.0714061074941534"	1.37223689530901	"DICER1"	"chr3"	184037737	3
"HOXB2"	"-0.0713802620082623"	1.3714697896844	"DICER1"	"chr17"	48544419.25	17
"TMTC1"	"-0.0713801088881693"	1.37146524564032	"DICER1"	"chr12"	29693513.75	12
"ADRB3"	"-0.0713751570044538"	1.37131829584544	"DICER1"	"chr8"	37966190.25	8
"RALB"	"-0.0713346249219779"	1.37011577592818	"DICER1"	"chr2"	120285968	2
"C11orf86"	"-0.071332717947436"	1.37005921193097	"DICER1"	"chr11"	66975450.75	11
"CDH24"	"0.0713287132533263"	1.3699404298661	"DICER1"	"chr14"	23055036.5	14
"LDOC1"	"-0.0721821241942906"	1.36991720211616	"DICER1"	"chrX"	141176908.666667	24
"CDR2"	"-0.071289453436098"	1.36877622421466	"DICER1"	"chr16"	22349595.75	16
"NSUN4"	"-0.0712801564866074"	1.36850060496707	"DICER1"	"chr1"	46345986.5	1
"KRTAP10-10"	"-0.07126280995267"	1.36798641911795	"DICER1"	"chr21"	44637585.25	21
"TUBB1"	"-0.0712434308345363"	1.36741209584592	"DICER1"	"chr20"	59023551	20
"SERPINE3"	"-0.0712277972220318"	1.36694886156138	"DICER1"	"chr13"	51341994.75	13
"CSK"	"-0.0711987297070348"	1.36608777708836	"DICER1"	"chr15"	74799322.5	15
"GNG5"	"-0.0711971412873383"	1.36604073006772	"DICER1"	"chr1"	84506048.5	1
"ZNF445"	"0.0711844687667887"	1.36566541427502	"DICER1"	"chr3"	44451199.75	3
"DCLK2"	"0.0711781985139825"	1.36547973004841	"DICER1"	"chr4"	150090960	4
"MARVELD3"	"-0.0711768410560381"	1.36543953258228	"DICER1"	"chr16"	71626343.25	16
"HELLS"	"-0.0717094905857221"	1.36537622966726	"DICER1"	"chr10"	94558708	10
"TRIM10"	"-0.07117289456281"	1.36532267110529	"DICER1"	"chr6"	30160220.25	6
"USB1"	"-0.0711649860178883"	1.36508850224925	"DICER1"	"chr16"	58002046	16
"SS18L2"	"0.0711496450815265"	1.3646343195795	"DICER1"	"chr3"	42591102.75	3
"SLC22A1"	"0.0711416533066914"	1.36439774511077	"DICER1"	"chr6"	160124728.25	6
"ADRM1"	"-0.0716758457104287"	1.36438752513919	"DICER1"	"chr20"	62304085	20
"PICALM"	"-0.0711392429333332"	1.36432639661002	"DICER1"	"chr11"	86011731.25	11
"TNFSF14"	"0.0711343523636727"	1.36418163844603	"DICER1"	"chr19"	6667660.25	19
"KPNA1"	"0.0711296344116517"	1.36404199682774	"DICER1"	"chr3"	122461908	3
"DCTN6"	"-0.0711176738247754"	1.36368801970457	"DICER1"	"chr8"	30166268.75	8
"TCF4"	"0.0711161425644755"	1.36364270486332	"DICER1"	"chr18"	55288592.5	18
"SRRT"	"-0.0710874485275651"	1.36279369439796	"DICER1"	"chr7"	100882084.25	7
"TGM4"	"0.0710706754863173"	1.36229752746666	"DICER1"	"chr3"	44896718.75	3
"PCGF2"	"0.0716023532859727"	1.36222906651181	"DICER1"	"chr17"	38739087	17
"LCE3B"	"-0.0710539629323992"	1.36180323818631	"DICER1"	"chr1"	152613900	1
"CYP26A1"	"-0.0709984449060657"	1.36016187420111	"DICER1"	"chr10"	93074740.5	10
"OPCML"	"0.0709980692125074"	1.36015077031533	"DICER1"	"chr11"	132663168.6	11
"NEU2"	"0.0709560802113849"	1.35891003684427	"DICER1"	"chr2"	233033960	2
"CTGF"	"-0.0709525795134411"	1.35880661981899	"DICER1"	"chr6"	131950676.75	6
"SRP54"	"0.070939778723503"	1.35842849399116	"DICER1"	"chr14"	35008852.75	14
"ST14"	"0.0709297304487491"	1.35813171165817	"DICER1"	"chr11"	130192836	11
"HMGCL"	"0.0709181868801919"	1.35779080419144	"DICER1"	"chr1"	23821260.5	1
"SNRPE"	"-0.0714499263499029"	1.35775767353146	"DICER1"	"chr1"	203861673.25	1
"SIM2"	"0.0709124209114644"	1.35762053795765	"DICER1"	"chr21"	36725157.3333333	21
"SLC52A1"	"-0.0709107343433905"	1.35757073641196	"DICER1"	"chr17"	5034281	17
"SETD6"	"-0.0714426310003438"	1.35754384814794	"DICER1"	"chr16"	58516398.5	16
"RBP7"	"-0.0709038832238212"	1.35736844349608	"DICER1"	"chr1"	9997295.5	1
"ZNF512B"	"0.0708930955687657"	1.35704994658205	"DICER1"	"chr20"	63966704	20
"PPP4R2"	"0.0714221578120837"	1.35694387109881	"DICER1"	"chr3"	73040621	3
"COMT"	"-0.0708766463779316"	1.35656436804921	"DICER1"	"chr22"	19963244.25	22
"HPCAL1"	"-0.0708675840205872"	1.35629688461922	"DICER1"	"chr2"	10419828.5	2
"ATP5ME"	"-0.0708274875817734"	1.35511371410908	"DICER1"	"chr4"	674004.5	4
"GNE"	"-0.0708074226091706"	1.35452182499365	"DICER1"	"chr9"	36235379.5	9
"DHRS7"	"0.0708031826461666"	1.35439676817378	"DICER1"	"chr14"	60162204.25	14
"PILRB"	"-0.0707960946246928"	1.35418772113632	"DICER1"	"chr7"	100358854.5	7
"ZFPM1"	"0.0713256091496123"	1.35411622110858	"DICER1"	"chr16"	88511810.75	16
"GLDC"	"0.070783145904417"	1.35380586543173	"DICER1"	"chr9"	6602536.75	9
"MFGE8"	"0.0707550928495233"	1.352978766788	"DICER1"	"chr15"	88907502	15
"SMOC1"	"0.0707546601427587"	1.35296601107845	"DICER1"	"chr14"	69950373.75	14
"ZYX"	"0.0707469965620257"	1.35274010711311	"DICER1"	"chr7"	143382210.75	7
"TTC3"	"-0.0707169265112184"	1.35185389320831	"DICER1"	"chr21"	37144525	21
"ELOVL5"	"-0.0706963626664249"	1.35124800711529	"DICER1"	"chr6"	53295649	6
"YAP1"	"-0.0712238795061813"	1.35113997035245	"DICER1"	"chr11"	102180181.5	11
"LRSAM1"	"0.0706782737059238"	1.35071515046878	"DICER1"	"chr9"	127464325.25	9
"XRCC2"	"0.0706451733220456"	1.34974036119749	"DICER1"	"chr7"	152655916.75	7
"MIDN"	"-0.070635207633082"	1.34944694448551	"DICER1"	"chr19"	1252641	19
"DSN1"	"-0.0706160001738101"	1.34888151355992	"DICER1"	"chr20"	36766036	20
"LEMD2"	"-0.0706049865505846"	1.34855734602065	"DICER1"	"chr6"	33779217	6
"PDSS2"	"-0.0705992634947084"	1.34838891257109	"DICER1"	"chr6"	107459137.5	6
"RNF19A"	"0.070591210610456"	1.34815192817547	"DICER1"	"chr8"	100287764.333333	8
"NRIP3"	"-0.0705875727262508"	1.34804487736655	"DICER1"	"chr11"	8996057.25	11
"DACT1"	"0.070572685271541"	1.34760683268384	"DICER1"	"chr14"	58645859.5	14
"ATP6V1F"	"0.0705640034651842"	1.34735141369222	"DICER1"	"chr7"	128862988.75	7
"C15orf53"	"-0.0705534169726424"	1.34703999094821	"DICER1"	"chr15"	38697024.75	15
"CLEC16A"	"-0.0705533818125352"	1.34703895670259	"DICER1"	"chr16"	11006642.5	16
"MOSMO"	"-0.070550114927586"	1.34694286195461	"DICER1"	"chr16"	22041969.5	16
"PRDM9"	"0.0710742034588042"	1.34676682595775	"DICER1"	"chr5"	23514522.75	5
"MCRS1"	"-0.0710716250997853"	1.34669155402905	"DICER1"	"chr12"	49562588.25	12
"PYROXD1"	"0.0705168167838273"	1.34596359591935	"DICER1"	"chr12"	21446384.25	12
"PITX2"	"0.0705118694759391"	1.3458181302417	"DICER1"	"chr4"	110619952.75	4
"SHKBP1"	"0.0704915447069673"	1.34522060212161	"DICER1"	"chr19"	40580933.5	19
"ST3GAL2"	"-0.0704661174029234"	1.34447324795094	"DICER1"	"chr16"	70397583.5	16
"RNF213"	"0.0704604702314549"	1.34430729509993	"DICER1"	"chr17"	80285623	17
"PIM1"	"0.0709857733111923"	1.34418639933812	"DICER1"	"chr6"	37171090.75	6
"PHF10"	"0.0709820050376773"	1.34407649360925	"DICER1"	"chr6"	169718897.5	6
"STX16"	"0.0704467081567614"	1.34390291253189	"DICER1"	"chr20"	58668007.25	20
"NACC1"	"0.0704388316013327"	1.34367149597829	"DICER1"	"chr19"	13135437.25	19
"DTWD2"	"-0.0704271466602225"	1.34332822346846	"DICER1"	"chr5"	118966485.75	5
"THOC5"	"-0.070424207165924"	1.34324187571698	"DICER1"	"chr22"	29542026.25	22
"C2CD4A"	"-0.0703582187269998"	1.34130417998767	"DICER1"	"chr15"	62067821.75	15
"P2RX4"	"-0.0703570897250008"	1.34127103972645	"DICER1"	"chr12"	121214902.25	12
"TAF1D"	"-0.0708715778734536"	1.34085772616446	"DICER1"	"chr11"	93738315.3333333	11
"MEF2A"	"0.0703399221330042"	1.34076715879089	"DICER1"	"chr15"	99682660.75	15
"LRRC40"	"0.0703354579545941"	1.34063614722708	"DICER1"	"chr1"	70197338	1
"HIST1H3G"	"0.0703143629239279"	1.3400171501094	"DICER1"	"chr6"	26271251.5	6
"SOX11"	"0.0702743142130367"	1.33884237604294	"DICER1"	"chr2"	5692954.25	2
"C15orf40"	"0.0702734750750027"	1.33881776648587	"DICER1"	"chr15"	83006569.6	15
"ERLIN1"	"-0.0702623467510229"	1.33849142504908	"DICER1"	"chr10"	100180343.5	10
"TELO2"	"0.070232946169846"	1.33762943197672	"DICER1"	"chr16"	1494493.5	16
"IARS"	"-0.070227923618947"	1.33748220349117	"DICER1"	"chr9"	92269950.25	9
"MON2"	"0.0702238373679071"	1.3373624270857	"DICER1"	"chr12"	62499466.25	12
"UVSSA"	"0.070213965245282"	1.33707307662237	"DICER1"	"chr4"	1351916.75	4
"DOLPP1"	"0.0702041900866088"	1.33678659842192	"DICER1"	"chr9"	129083046.25	9
"VAMP5"	"-0.0701925096987658"	1.33644432362256	"DICER1"	"chr2"	85591741.5	2
"SCARF1"	"0.0701738120315639"	1.33589650834521	"DICER1"	"chr17"	1643997.75	17
"FBLN2"	"0.0701653882311541"	1.33564973887242	"DICER1"	"chr3"	13580445.25	3
"CRYGC"	"-0.0701469325191449"	1.33510916957101	"DICER1"	"chr2"	208129606	2
"TSR2"	"0.0709717393450574"	1.33466592582142	"DICER1"	"chrX"	54441334	24
"F10"	"0.0701097437846225"	1.33402023454827	"DICER1"	"chr13"	113132370.75	13
"TAC1"	"-0.0701081111676755"	1.33397243936355	"DICER1"	"chr7"	97732910.75	7
"FAM241A"	"-0.0700773209899018"	1.33307120807429	"DICER1"	"chr4"	112155923	4
"MOGAT3"	"0.070074326271112"	1.33298356832273	"DICER1"	"chr7"	101199078.5	7
"PCDH12"	"0.0700715960986079"	1.33290367291905	"DICER1"	"chr5"	141957135	5
"SLC30A8"	"0.0700681027301707"	1.33280144687625	"DICER1"	"chr8"	117153040	8
"KRT33B"	"0.0700206395249813"	1.3314129174753	"DICER1"	"chr17"	41368120	17
"CRYGD"	"-0.070017080437406"	1.33130882547119	"DICER1"	"chr2"	208124314.25	2
"GMPPA"	"0.0700095984029976"	1.33109001274714	"DICER1"	"chr2"	219501309.666667	2
"DUSP16"	"-0.0700007330516308"	1.33083076762859	"DICER1"	"chr12"	12490436	12
"CLCN3"	"0.069992226299006"	1.33058203211225	"DICER1"	"chr4"	169691926	4
"ERI2"	"-0.0699913736994281"	1.33055710355086	"DICER1"	"chr16"	20802602.5	16
"PIH1D3"	"-0.0708034180942277"	1.3297994765522	"DICER1"	"chrX"	107217802.25	24
"TRIM39"	"0.0699603372628355"	1.32964980681054	"DICER1"	"chr6"	30329547.5	6
"CCDC170"	"0.0699586683750811"	1.32960102834884	"DICER1"	"chr6"	151546060.25	6
"RLN3"	"-0.069932548990898"	1.32883772199599	"DICER1"	"chr19"	14028296	19
"TMEM143"	"0.0699316030095768"	1.32881008090631	"DICER1"	"chr19"	48349824	19
"RNF103"	"-0.0698814352518674"	1.32734460850783	"DICER1"	"chr2"	86609516.5	2
"RDX"	"0.0698812961204712"	1.32734054538164	"DICER1"	"chr11"	110266893.666667	11
"LRP8"	"0.0698754878170234"	1.32717092792806	"DICER1"	"chr1"	53298077	1
"TAF1B"	"-0.0703857074303763"	1.3267404002074	"DICER1"	"chr2"	9863617.25	2
"TGOLN2"	"-0.0698463636122452"	1.32632058615658	"DICER1"	"chr2"	85327589.75	2
"EFCAB7"	"-0.0698400177798365"	1.32613534181116	"DICER1"	"chr1"	63536976.5	1
"TMED2"	"-0.0698377008140917"	1.32606770927344	"DICER1"	"chr12"	123585237.25	12
"CDC25A"	"-0.0698298030680198"	1.32583718571799	"DICER1"	"chr3"	48179393.5	3
"KBTBD2"	"0.069819039132296"	1.32552303393981	"DICER1"	"chr7"	32875052.5	7
"BACE2"	"-0.0698066314978535"	1.32516095511244	"DICER1"	"chr21"	41200230.5	21
"KHNYN"	"-0.0698047198962104"	1.32510517517974	"DICER1"	"chr14"	24431538.5	14
"SPINT4"	"-0.0698036531859072"	1.32507404940986	"DICER1"	"chr20"	45722801.25	20
"TCEA1"	"0.0703146473056636"	1.3246818373971	"DICER1"	"chr8"	53998031	8
"VPS36"	"0.0697884749780073"	1.32463120002545	"DICER1"	"chr13"	52445656	13
"RPS3"	"0.0697658376711072"	1.32397085381587	"DICER1"	"chr11"	75401354.25	11
"DNAJC8"	"-0.0697642189565911"	1.3239236409523	"DICER1"	"chr1"	28225229	1
"FGFR1OP"	"0.0697560387744567"	1.32368506312085	"DICER1"	"chr6"	167002486	6
"ECM2"	"0.0697539051292616"	1.32362283808726	"DICER1"	"chr9"	92517024.75	9
"XYLB"	"0.0697528255273617"	1.3235913534245	"DICER1"	"chr3"	38365480.25	3
"TAZ"	"-0.0705833926322691"	1.32345131599629	"DICER1"	"chrX"	154412011.75	24
"SPIRE1"	"-0.0697469186668672"	1.32341909687538	"DICER1"	"chr18"	12494595.25	18
"QKI"	"0.0697409816862964"	1.32324597302925	"DICER1"	"chr6"	163461105	6
"PIP5K1C"	"-0.0697386279348241"	1.32317734011613	"DICER1"	"chr19"	3656294	19
"DTX2"	"-0.0697138434293256"	1.32245475591521	"DICER1"	"chr7"	76481219	7
"RPAIN"	"-0.0697042189966567"	1.322174210833	"DICER1"	"chr17"	5421063.75	17
"TCHHL1"	"-0.0696729983869406"	1.32126435388829	"DICER1"	"chr1"	152087536	1
"KMT2E"	"-0.0701805435139748"	1.3208012105449	"DICER1"	"chr7"	105077088.5	7
"CYSRT1"	"-0.0696341233204388"	1.32013185324981	"DICER1"	"chr9"	137225722.5	9
"UNC80"	"0.0696092965895317"	1.31940885477778	"DICER1"	"chr2"	209827538.25	2
"KIAA1024"	"0.0696053801532392"	1.31929481891481	"DICER1"	"chr15"	79456285.25	15
