"gene"	"gene_cor"	"DROSHA_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"GGTLC2"	"-0.0720700901191692"	1.39201661045373	"DROSHA"	"chr22"	22646501.75	22
"CRISP1"	"-0.0720525600335494"	1.39149260533032	"DROSHA"	"chr6"	49854703	6
"SLC45A1"	"0.0720433368136321"	1.39121694609752	"DROSHA"	"chr1"	8327457.5	1
"C8orf74"	"0.0720422204331391"	1.39118358207224	"DROSHA"	"chr8"	10674206	8
"R3HCC1"	"0.0720298353958675"	1.39081347066479	"DROSHA"	"chr8"	23290541	8
"EPHB6"	"-0.0720129480711097"	1.39030889223049	"DROSHA"	"chr7"	142864263.5	7
"ADH6"	"-0.0719793094822309"	1.38930406967568	"DROSHA"	"chr4"	99213196.25	4
"TEX35"	"-0.0719783071602217"	1.38927413468178	"DROSHA"	"chr1"	178514847.25	1
"FOXD4L5"	"-0.0719776889716719"	1.38925567224014	"DROSHA"	"chr9"	65284145.4	9
"CUZD1"	"0.0719672002928729"	1.38894244219821	"DROSHA"	"chr10"	122843563.25	10
"TRIM17"	"0.0719604440087111"	1.38874069345028	"DROSHA"	"chr1"	228414942.5	1
"MS4A10"	"0.0719421542591923"	1.38819461748604	"DROSHA"	"chr11"	60790578.75	11
"HBEGF"	"-0.071938411768016"	1.38808289119508	"DROSHA"	"chr5"	140345246.5	5
"TMTC3"	"0.0719338297665439"	1.38794610865611	"DROSHA"	"chr12"	88163576.75	12
"UBE2Q2L"	"-0.0719232712464108"	1.38763093955048	"DROSHA"	"chr15"	84173700.25	15
"PFDN5"	"0.0724574589007129"	1.38744741672223	"DROSHA"	"chr12"	53296835.5	12
"AGAP9"	"-0.0719155495027569"	1.38740046982352	"DROSHA"	"chr10"	47512975.75	10
"RASAL3"	"-0.0719124816078763"	1.38730890806102	"DROSHA"	"chr19"	15460265.5	19
"PRSS23"	"0.0719107695088269"	1.38725781151415	"DROSHA"	"chr11"	86807941.25	11
"ZNF280A"	"0.0719036988483401"	1.38704680180943	"DROSHA"	"chr22"	22515152	22
"MRAS"	"-0.0718650012333728"	1.38589222915679	"DROSHA"	"chr3"	138397941	3
"TMEM187"	"0.0727249675854866"	1.3858737884349	"DROSHA"	"chrX"	153982229	24
"PLA2G3"	"0.0718520829993509"	1.3855069093375	"DROSHA"	"chr22"	31139607.75	22
"RFC4"	"-0.0718463566934457"	1.3853361243069	"DROSHA"	"chr3"	186797479.25	3
"C15orf53"	"-0.0718402138053911"	1.38515292639522	"DROSHA"	"chr15"	38697024.75	15
"FAM129B"	"-0.0718395995375262"	1.3851346078851	"DROSHA"	"chr9"	127519933.75	9
"MAB21L3"	"-0.0718335144018873"	1.38495314526238	"DROSHA"	"chr1"	116124215.5	1
"CRTC1"	"-0.0723376804915196"	1.38390125145029	"DROSHA"	"chr19"	18683759.5	19
"DPH3"	"-0.0717977977681043"	1.38388828863107	"DROSHA"	"chr3"	16264820.25	3
"CRISPLD2"	"-0.0717863674700864"	1.38354759066876	"DROSHA"	"chr16"	84850324.75	16
"CLSPN"	"0.071777033062165"	1.38326939465324	"DROSHA"	"chr1"	35762117.75	1
"MAP1LC3B"	"-0.0717733802270374"	1.38316053567129	"DROSHA"	"chr16"	87397271.8333333	16
"IDH2"	"-0.0723051723189918"	1.38293958452786	"DROSHA"	"chr15"	90092915.75	15
"RAB21"	"0.0717546736671081"	1.38260312331396	"DROSHA"	"chr12"	71762736.25	12
"GSDMA"	"-0.0717545445314979"	1.38259927575517	"DROSHA"	"chr17"	39969748.5	17
"MOG"	"-0.0717331609571058"	1.3819622309843	"DROSHA"	"chr6"	29663952.5	6
"HSD17B6"	"-0.0717262631718879"	1.38175676775104	"DROSHA"	"chr12"	56778050.75	12
"NPHS1"	"-0.0717227121505291"	1.38165099990896	"DROSHA"	"chr19"	35851527.6666667	19
"MINDY4"	"-0.0717140846038501"	1.38139404341621	"DROSHA"	"chr7"	30797074.75	7
"MYLK4"	"0.0717131979182036"	1.38136763635831	"DROSHA"	"chr6"	2702249	6
"PABPN1"	"0.072210464922044"	1.3801397981506	"DROSHA"	"chr14"	23321582	14
"PDE3B"	"0.0716716909473893"	1.3801317640129	"DROSHA"	"chr11"	14679886	11
"MICA"	"-0.0716620992194254"	1.37984624728125	"DROSHA"	"chr6"	31408963.25	6
"DPP10"	"-0.0716553373998467"	1.37964498584713	"DROSHA"	"chr2"	115722000.25	2
"CH25H"	"-0.0716535985133733"	1.37959323128933	"DROSHA"	"chr10"	89207139.25	10
"NCF2"	"-0.0716533082429682"	1.37958459205109	"DROSHA"	"chr1"	183573000.5	1
"CTSO"	"-0.0716368142861627"	1.37909373072013	"DROSHA"	"chr4"	155951104	4
"ATG4A"	"0.0724593532851921"	1.37805482926774	"DROSHA"	"chrX"	108132792.75	24
"GSDMD"	"-0.0715818471599756"	1.3774585261296	"DROSHA"	"chr8"	143560243	8
"SPINK5"	"-0.0715813395100981"	1.37744342862037	"DROSHA"	"chr5"	148095351.25	5
"HDAC6"	"-0.0729417434315775"	1.37722780816158	"DROSHA"	"chrX"	48809152.75	24
"AKR1B1"	"0.0715571543360069"	1.37672425585838	"DROSHA"	"chr7"	134450284	7
"ANGPTL7"	"0.0715551229316889"	1.37666385823439	"DROSHA"	"chr1"	11191376.5	1
"BRD2"	"0.0720915259025486"	1.37662762366415	"DROSHA"	"chr6"	32975281	6
"ZNF251"	"-0.0715535915826591"	1.37661832909468	"DROSHA"	"chr8"	144735468.8	8
"CTU1"	"-0.0715499984172414"	1.37651150219241	"DROSHA"	"chr19"	51104255.5	19
"ROBO1"	"-0.0715099184399976"	1.37532017778717	"DROSHA"	"chr3"	78754264.5	3
"CHST3"	"-0.0715006879621558"	1.37504588596237	"DROSHA"	"chr10"	72007599.25	10
"SPINK9"	"-0.0714925990787971"	1.37480553977095	"DROSHA"	"chr5"	148336562.75	5
"NDUFS2"	"-0.0714897923027446"	1.37472214645106	"DROSHA"	"chr1"	161205400	1
"SLC25A4"	"0.071487975147754"	1.37466815751242	"DROSHA"	"chr4"	185144532	4
"KLF14"	"-0.071483067454655"	1.37452235175313	"DROSHA"	"chr7"	130733870.75	7
"PLXNC1"	"-0.0714762788411729"	1.3743206770892	"DROSHA"	"chr12"	94200838	12
"HIST2H2BE"	"-0.071470544202578"	1.37415032503377	"DROSHA"	"chr1"	149886575.5	1
"MPV17"	"-0.0714397606133342"	1.37323605139658	"DROSHA"	"chr2"	27312941.6666667	2
"ZNF671"	"-0.0714339000331362"	1.37306202590577	"DROSHA"	"chr19"	57726151.75	19
"SMC1A"	"0.0727940885267287"	1.37292212185278	"DROSHA"	"chrX"	53409746	24
"PGS1"	"-0.071420774226966"	1.37267230441362	"DROSHA"	"chr17"	78394951.75	17
"MARC2"	"-0.0714088341625674"	1.37231783636206	"DROSHA"	"chr1"	220750257.75	1
"PREPL"	"-0.0714008126220261"	1.37207972393325	"DROSHA"	"chr2"	44341051	2
"PDZRN3"	"0.0713976450320075"	1.37198570238909	"DROSHA"	"chr3"	73566079.75	3
"MSI2"	"0.0713940036646737"	1.37187762193434	"DROSHA"	"chr17"	57293789	17
"PLS3"	"0.0722164530290435"	1.37092358429688	"DROSHA"	"chrX"	115637482	24
"ZFP42"	"0.0713420597079302"	1.37033631486466	"DROSHA"	"chr4"	188003065.5	4
"WNT1"	"-0.0713210614929147"	1.3697134873219	"DROSHA"	"chr12"	48980312.5	12
"FBLN2"	"0.0713040096251899"	1.3692078147953	"DROSHA"	"chr3"	13580445.25	3
"RDH13"	"-0.0712908740292477"	1.36881834181208	"DROSHA"	"chr19"	55054746.25	19
"ZNF416"	"-0.0712857549718058"	1.36866657552222	"DROSHA"	"chr19"	57573973.75	19
"RABL6"	"-0.0712596842311778"	1.36789377660963	"DROSHA"	"chr9"	136822682.25	9
"TBC1D8"	"-0.071243061138959"	1.36740114062996	"DROSHA"	"chr2"	101042049.5	2
"SEC23IP"	"0.0712358328050535"	1.36718695156025	"DROSHA"	"chr10"	119906577	10
"ORC2"	"0.0712239021126314"	1.36683345890709	"DROSHA"	"chr2"	200942949.5	2
"KLHL24"	"0.0712143574020462"	1.36655069251946	"DROSHA"	"chr3"	183650773.25	3
"HS2ST1"	"-0.0712049476887639"	1.36627195365899	"DROSHA"	"chr1"	86994053.25	1
"SLC25A6"	"0.0720514469053154"	1.36608960155432	"DROSHA"	"chrX"	1390213	24
"PGD"	"-0.0711870728889274"	1.36574253513537	"DROSHA"	"chr1"	10402861.25	1
"DNAJC8"	"-0.0711674018561599"	1.3651600321598	"DROSHA"	"chr1"	28225229	1
"G2E3"	"0.071152043745771"	1.36470532935969	"DROSHA"	"chr14"	30595201.75	14
"CCDC169"	"0.0711505124053275"	1.36465999552372	"DROSHA"	"chr13"	36254515.8	13
"TAS2R40"	"0.0711361479480653"	1.36423478587589	"DROSHA"	"chr7"	143222243.75	7
"RPS3"	"0.071135473056428"	1.36421480966615	"DROSHA"	"chr11"	75401354.25	11
"COPS9"	"-0.0710891638300076"	1.36284444013494	"DROSHA"	"chr2"	240136253.5	2
"LSM7"	"-0.0710857120750012"	1.3627423238994	"DROSHA"	"chr19"	2327402.25	19
"ACAP3"	"0.0710850741308382"	1.3627234514608	"DROSHA"	"chr1"	1303848.25	1
"GDF11"	"-0.0710811479956022"	1.36260730659192	"DROSHA"	"chr12"	55743501.5	12
"CRY1"	"-0.0710688603515702"	1.36224383890374	"DROSHA"	"chr12"	107070127.25	12
"KCNAB1"	"-0.0710542809712696"	1.36181264365758	"DROSHA"	"chr3"	156381113	3
"IFNLR1"	"-0.0710455757222444"	1.36155521190653	"DROSHA"	"chr1"	24173935.5	1
"CDCA4"	"0.0710266582545363"	1.36099586677816	"DROSHA"	"chr14"	105011717.75	14
"MMP20"	"0.0710149993868289"	1.36065119770029	"DROSHA"	"chr11"	102611954	11
"PLN"	"0.0710107021194521"	1.3605241691575	"DROSHA"	"chr6"	118558957	6
"PAX2"	"0.0709840603037824"	1.35973675903558	"DROSHA"	"chr10"	100763331.75	10
"RGS5"	"-0.0709602366534477"	1.35903283077504	"DROSHA"	"chr1"	163151287.25	1
"PALD1"	"-0.0709333148167726"	1.35823757464291	"DROSHA"	"chr10"	70532167	10
"COX18"	"-0.0709327914225459"	1.35822211613499	"DROSHA"	"chr4"	73069502.3333333	4
"NPHP3"	"-0.0709262586107338"	1.35802917607247	"DROSHA"	"chr3"	132719993.5	3
"VPS37A"	"0.0709232591420378"	1.35794059427767	"DROSHA"	"chr8"	17267959.5	8
"CHCHD7"	"-0.0709210049962645"	1.3578740255977	"DROSHA"	"chr8"	56214634.75	8
"ARHGEF25"	"-0.0709192484547656"	1.35782215311291	"DROSHA"	"chr12"	57613526.25	12
"TRPC4"	"0.0709095931433684"	1.3575370391857	"DROSHA"	"chr13"	37730476	13
"SNRNP200"	"0.0709047704555983"	1.35739463994174	"DROSHA"	"chr2"	96299327	2
"EPS15"	"-0.0709043152236516"	1.35738119871161	"DROSHA"	"chr1"	51445024.5	1
"OGA"	"0.0708980974771459"	1.35719761937114	"DROSHA"	"chr10"	101809644.75	10
"ZMAT5"	"-0.0708762925291054"	1.35655392340425	"DROSHA"	"chr22"	29746983.25	22
"BBS2"	"-0.0708636632309054"	1.35618116710465	"DROSHA"	"chr16"	56510718	16
"TNNT2"	"-0.0708595453525725"	1.35605963797355	"DROSHA"	"chr1"	201370727.5	1
"DEFB129"	"-0.0708556077176744"	1.35594343329352	"DROSHA"	"chr20"	228365	20
"FAM81B"	"-0.0708524180836864"	1.35584930667192	"DROSHA"	"chr5"	95399365.75	5
"METTL24"	"-0.0708463671823831"	1.35567075240694	"DROSHA"	"chr6"	110347419	6
"HSPA1B"	"-0.0708286865606444"	1.35514908636114	"DROSHA"	"chr6"	31828264.5	6
"ACSM5"	"0.0708125657615547"	1.35467352881005	"DROSHA"	"chr16"	20418072	16
"EBI3"	"-0.0708098964742198"	1.35459479374549	"DROSHA"	"chr19"	4230937	19
"CHMP1A"	"-0.0713291187143986"	1.35421895602477	"DROSHA"	"chr16"	89649419.5	16
"TMEM164"	"0.0716419725349119"	1.3541300169918	"DROSHA"	"chrX"	110142560.25	24
"CCDC160"	"0.0716410811571626"	1.35410403877606	"DROSHA"	"chrX"	134244892.75	24
"CNDP1"	"0.0707906440032563"	1.35402697672695	"DROSHA"	"chr18"	74559330	18
"ZNF213"	"-0.0707745307557312"	1.35355183537852	"DROSHA"	"chr16"	3137784	16
"CDC42EP5"	"-0.0707741294005258"	1.35354000141388	"DROSHA"	"chr19"	54465490.5	19
"IAH1"	"0.0707642092174813"	1.35324752081411	"DROSHA"	"chr2"	9477987.5	2
"LCE1A"	"-0.0707612740226321"	1.35316098728088	"DROSHA"	"chr1"	152827587.625	1
"MR1"	"-0.070759931964349"	1.35312142248448	"DROSHA"	"chr1"	181049224.5	1
"C20orf144"	"0.0707479526734572"	1.35276828997135	"DROSHA"	"chr20"	33662777.3333333	20
"TIMELESS"	"0.0707420258273262"	1.35259359169386	"DROSHA"	"chr12"	56430222.75	12
"NMNAT1"	"0.0707398743641914"	1.35253017843102	"DROSHA"	"chr1"	9975278	1
"ZNF12"	"-0.070720704111208"	1.35196520962956	"DROSHA"	"chr7"	6698322.5	7
"DNAH14"	"0.0707051506424831"	1.35150691671164	"DROSHA"	"chr1"	224957074	1
"ASPG"	"-0.0706793940354698"	1.3507481496451	"DROSHA"	"chr14"	104095366.5	14
"UBA7"	"-0.0706596401875258"	1.35016636041836	"DROSHA"	"chr3"	49812554.75	3
"TLCD1"	"-0.0706570276518816"	1.35008942538194	"DROSHA"	"chr17"	28725321.5	17
"COL4A4"	"-0.07064380723053"	1.34970013793252	"DROSHA"	"chr2"	227084796.5	2
"LCE3C"	"-0.070640416454181"	1.34960030229314	"DROSHA"	"chr1"	152600809.833333	1
"BIN3"	"0.0706399188178413"	1.34958565054319	"DROSHA"	"chr8"	22630561	8
"TAP1"	"-0.070628627804777"	1.34925323379849	"DROSHA"	"chr6"	32853494.25	6
"LRFN1"	"0.0706259649623337"	1.34917484337978	"DROSHA"	"chr19"	39314534.5	19
"C1QL2"	"-0.0706113949177737"	1.34874596091274	"DROSHA"	"chr2"	119158086.75	2
"FOXA1"	"-0.0706107909104548"	1.34872818285548	"DROSHA"	"chr14"	37592490.5	14
"NPRL2"	"-0.0705944426698041"	1.34824704041323	"DROSHA"	"chr3"	50349792.25	3
"LEMD2"	"-0.0705885246131354"	1.34807288782216	"DROSHA"	"chr6"	33779217	6
"KRT86"	"-0.0705842061251542"	1.34794581323462	"DROSHA"	"chr12"	52302690.6666667	12
"LTK"	"-0.0705809503496111"	1.34785001360747	"DROSHA"	"chr15"	41511131.5	15
"NSA2"	"-0.0705782872153814"	1.34777165465152	"DROSHA"	"chr5"	74769477	5
"KPNA3"	"0.0705520748301073"	1.34700051167967	"DROSHA"	"chr13"	49739602.25	13
"TOMM34"	"0.0705440940170888"	1.34676576693119	"DROSHA"	"chr20"	44956257	20
"ATXN1"	"-0.0705035769795481"	1.34557432331016	"DROSHA"	"chr6"	16327803.25	6
"POP7"	"0.0705021353710799"	1.34553194092359	"DROSHA"	"chr7"	100706871.5	7
"OR8D4"	"0.0704996237185702"	1.34545810147768	"DROSHA"	"chr11"	123906684	11
"HAPLN2"	"-0.0704935188370463"	1.3452786338825	"DROSHA"	"chr1"	156623969.5	1
"CCDC166"	"-0.0704699322958687"	1.34458536151161	"DROSHA"	"chr8"	143707875	8
"ST18"	"-0.0704684744082005"	1.34454251599883	"DROSHA"	"chr8"	52193221.25	8
"GPRC5B"	"-0.0704681617494988"	1.34453332743414	"DROSHA"	"chr16"	19872669.75	16
"GPR155"	"-0.0704629996546718"	1.34438162575818	"DROSHA"	"chr2"	174474326	2
"OR10H4"	"-0.070461356668594"	1.34433334407219	"DROSHA"	"chr19"	15949324.75	19
"NRSN2"	"0.0704605776845884"	1.34431045272033	"DROSHA"	"chr20"	350656.5	20
"ASB11"	"-0.0712820486282151"	1.34366034651376	"DROSHA"	"chrX"	15300734.25	24
"KCTD12"	"0.0704346737571502"	1.34354934463408	"DROSHA"	"chr13"	76885896	13
"CDHR4"	"-0.0704038088557261"	1.34264274966746	"DROSHA"	"chr3"	49797237	3
"EGR4"	"0.0703953008631347"	1.34239289715188	"DROSHA"	"chr2"	73293153.5	2
"LRRC1"	"-0.0703918526013915"	1.3422916392389	"DROSHA"	"chr6"	53844890.5	6
"UQCRC2"	"-0.0703838957662325"	1.34205800175669	"DROSHA"	"chr16"	21962335.25	16
"HOMER1"	"-0.0703806805910346"	1.34196359985346	"DROSHA"	"chr5"	79455466.25	5
"NME7"	"-0.0703730439157539"	1.34173938977663	"DROSHA"	"chr1"	169305907.75	1
"ETFBKMT"	"-0.0703720681399032"	1.34171074266861	"DROSHA"	"chr12"	31663137.25	12
"IFITM3"	"-0.0703637700099888"	1.34146713591538	"DROSHA"	"chr11"	320741.75	11
"ZNF586"	"0.070363184466867"	1.34144994704801	"DROSHA"	"chr19"	57778870.5	19
"SHISA6"	"0.0703581674377777"	1.34130267445618	"DROSHA"	"chr17"	11247200.5	17
"CYP4F22"	"-0.070331574291899"	1.34052217733978	"DROSHA"	"chr19"	15537203.75	19
"HPS3"	"-0.0703279655659472"	1.34041628000238	"DROSHA"	"chr3"	149135049.75	3
"CETN1"	"0.0703153403443079"	1.34004582771731	"DROSHA"	"chr18"	580584.5	18
"PRPF3"	"0.0703093745730873"	1.33987079610675	"DROSHA"	"chr1"	150328868	1
"PHB2"	"-0.0703025129962842"	1.33966949605107	"DROSHA"	"chr12"	6969880	12
"HSPA4L"	"-0.0703001508288663"	1.33960019989896	"DROSHA"	"chr4"	127795906	4
"FAM83E"	"-0.070290777221569"	1.33932523464596	"DROSHA"	"chr19"	48611981.25	19
"MAPKAPK5"	"0.0702856066609312"	1.33917357335163	"DROSHA"	"chr12"	111876008.25	12
"VANGL1"	"-0.070281666547937"	1.33905800882669	"DROSHA"	"chr1"	115662915.25	1
"NFATC1"	"0.0702715626999696"	1.33876168273716	"DROSHA"	"chr18"	79451216	18
"CAMK2N2"	"0.0702705383392621"	1.33873164203863	"DROSHA"	"chr3"	184261228.5	3
"MAGEB18"	"0.0711087656518824"	1.33863402477014	"DROSHA"	"chrX"	26139120	24
"KRT24"	"0.0702399421115123"	1.33783452067874	"DROSHA"	"chr17"	40703405.5	17
"SLC9A9"	"0.0702262116401357"	1.33743202123766	"DROSHA"	"chr3"	143775720.75	3
"SLX4IP"	"0.0702247939129294"	1.33739046491197	"DROSHA"	"chr20"	10589501.5	20
"CACFD1"	"-0.0702198111795755"	1.33724441638846	"DROSHA"	"chr9"	133461837.75	9
"LYG1"	"-0.0702196319124116"	1.33723916204789	"DROSHA"	"chr2"	99291953.75	2
"TRMT10C"	"-0.0702177643508612"	1.3371844242129	"DROSHA"	"chr3"	101565024.25	3
"GLTPD2"	"-0.0702171747990327"	1.33716714480147	"DROSHA"	"chr17"	4789242.33333333	17
"LRP5"	"0.0702092157302472"	1.33693387997785	"DROSHA"	"chr11"	68379000	11
"DDX19A"	"0.0702089394607647"	1.33692578341525	"DROSHA"	"chr16"	70359611.5	16
"MCUR1"	"-0.0701922084122892"	1.33643549548041	"DROSHA"	"chr6"	13812493.75	6
"KIF21B"	"-0.0701742568825749"	1.335909540573	"DROSHA"	"chr1"	201003350.75	1
"POC1B"	"-0.0701698822139896"	1.33578138424397	"DROSHA"	"chr12"	89500926.625	12
"AKT2"	"0.0701635974976501"	1.33559728344095	"DROSHA"	"chr19"	40255812	19
"B3GNT6"	"0.0701565667837018"	1.33539134457072	"DROSHA"	"chr11"	77039766	11
"FANCL"	"0.070151565467162"	1.33524485890423	"DROSHA"	"chr2"	58225785.25	2
"PEX11G"	"0.0701389573094239"	1.33487560824277	"DROSHA"	"chr19"	7487479.5	19
"RPL17"	"-0.0701352238496405"	1.33476627733737	"DROSHA"	"chr18"	49490241.2	18
"P2RX1"	"0.0701334431076263"	1.33471413150691	"DROSHA"	"chr17"	3904061.5	17
"MAPK7"	"0.0700957201442337"	1.33360971707116	"DROSHA"	"chr17"	19381121.5	17
"BIK"	"-0.0700847685454137"	1.33328917131173	"DROSHA"	"chr22"	43125025.25	22
"CHD6"	"0.0705955132606623"	1.3328274734837	"DROSHA"	"chr20"	41477932.5	20
"UBP1"	"-0.0705773331184065"	1.33229947438491	"DROSHA"	"chr3"	33418434.75	3
"P4HA1"	"0.0705758971470192"	1.33225777437493	"DROSHA"	"chr10"	73062797.5	10
"ZSWIM3"	"0.0700478823462247"	1.33220981561512	"DROSHA"	"chr20"	45876973	20
"CASD1"	"-0.0700434309924321"	1.33207959008275	"DROSHA"	"chr7"	94524760.75	7
"MAN1A2"	"0.0700387093516055"	1.33194146405393	"DROSHA"	"chr1"	117376811	1
"HBZ"	"0.0700343432360034"	1.33181374474571	"DROSHA"	"chr16"	153426.25	16
"TET2"	"-0.0705587861985062"	1.33176092882542	"DROSHA"	"chr4"	105234342.75	4
"CYB561D2"	"0.0700320075325066"	1.33174542230606	"DROSHA"	"chr3"	50352527.5	3
"CCDC17"	"0.0700293746121773"	1.33166840793857	"DROSHA"	"chr1"	45623428.75	1
"HTT"	"0.0700171764127692"	1.3313116323933	"DROSHA"	"chr4"	3124126.75	4
"MRM1"	"-0.0700163215725616"	1.33128663160156	"DROSHA"	"chr17"	36602077.25	17
"ADAMTSL5"	"-0.0700131256089518"	1.33119316398413	"DROSHA"	"chr19"	1509026.75	19
"CD300LG"	"-0.0700069177203302"	1.33101162024846	"DROSHA"	"chr17"	43848737.5	17
"MTTP"	"-0.0699887999302842"	1.33048185230795	"DROSHA"	"chr4"	99595199	4
"BCDIN3D"	"-0.0699740517419747"	1.3300506885613	"DROSHA"	"chr12"	49841946	12
"SNX2"	"-0.0699705471269658"	1.32994824110638	"DROSHA"	"chr5"	122810271.25	5
"PCDHGA10"	"-0.0699620945017648"	1.32970116855964	"DROSHA"	"chr5"	141413838.5	5
"INPP5A"	"0.0699581851056875"	1.32958690345387	"DROSHA"	"chr10"	132658928	10
"RAB17"	"0.0699490034628587"	1.32931855832653	"DROSHA"	"chr2"	237582874.2	2
"PIMREG"	"-0.0704668791083748"	1.3290938048256	"DROSHA"	"chr17"	6445758.25	17
"CYB5B"	"-0.069938605154572"	1.32901468667453	"DROSHA"	"chr16"	69430395.25	16
"IFNA14"	"-0.069917718936906"	1.32840442783772	"DROSHA"	"chr9"	21239819	9
"SMCP"	"0.0699142850600101"	1.32830410909711	"DROSHA"	"chr1"	152884521	1
"ELAVL2"	"0.0698861138965058"	1.32748124493864	"DROSHA"	"chr9"	23739228.25	9
"GCNT3"	"-0.0698566783345492"	1.32662171539427	"DROSHA"	"chr15"	59618574.25	15
"ZFP14"	"0.0698380690343866"	1.32607845755977	"DROSHA"	"chr19"	36346575	19
"REG1B"	"-0.0698375587473305"	1.32606356238082	"DROSHA"	"chr2"	79087298	2
"TUBA4A"	"-0.0698334260335819"	1.32594293229912	"DROSHA"	"chr2"	219251362	2
"KL"	"0.0698234429763247"	1.32565155830154	"DROSHA"	"chr13"	33045272	13
"DMTF1"	"0.0698162600143315"	1.32544192967719	"DROSHA"	"chr7"	87177913.5	7
"ARMCX5"	"0.0706514031137903"	1.32541196008499	"DROSHA"	"chrX"	102602589.25	24
"C19orf70"	"0.0698083598917346"	1.32521139009087	"DROSHA"	"chr19"	5679679.75	19
"TMEM167A"	"-0.0698052623816931"	1.32512100461801	"DROSHA"	"chr5"	83065059.25	5
"ZFC3H1"	"0.0697996259674554"	1.32495654156401	"DROSHA"	"chr12"	71663209.5	12
"MID2"	"0.070626429024899"	1.32469182785346	"DROSHA"	"chrX"	107840991.5	24
"NR2F2"	"-0.0697899622757658"	1.32467459119834	"DROSHA"	"chr15"	96334239	15
"PROC"	"-0.0697882481975311"	1.32462458387896	"DROSHA"	"chr2"	127424268.25	2
"GLTP"	"-0.0697877384641197"	1.32460971285667	"DROSHA"	"chr12"	109874621.25	12
"HSPB11"	"-0.0697422318758753"	1.32328242794941	"DROSHA"	"chr1"	53935081.25	1
"NTNG1"	"-0.0697371729746783"	1.32313491588341	"DROSHA"	"chr1"	107236549.25	1
"MRPL15"	"-0.0697343252004287"	1.32305188142248	"DROSHA"	"chr8"	54136246.5	8
"SS18L2"	"0.0696904251417807"	1.32177218102303	"DROSHA"	"chr3"	42591102.75	3
"YIPF5"	"-0.0696854501789001"	1.32162719757279	"DROSHA"	"chr5"	144165172	5
"NUB1"	"-0.069676254569518"	1.32135923393533	"DROSHA"	"chr7"	151349921.25	7
"RGP1"	"0.0696694151088783"	1.3211599466494	"DROSHA"	"chr9"	35750198.5	9
"AP2A1"	"0.0696453741869761"	1.3204595623272	"DROSHA"	"chr19"	49798813	19
"ADGRL2"	"-0.0696260512441411"	1.31989675877803	"DROSHA"	"chr1"	81945476.75	1
"IFNGR1"	"-0.0696242461775841"	1.31984419008239	"DROSHA"	"chr6"	137209229.25	6
"DACT1"	"0.0696016255156022"	1.31918549871613	"DROSHA"	"chr14"	58645859.5	14
"CNIH2"	"-0.0695990332939598"	1.31911002606275	"DROSHA"	"chr11"	66280404.5	11
"HOPX"	"-0.0695956044617776"	1.31901019870319	"DROSHA"	"chr4"	56655945.25	4
"G6PC"	"-0.0695789240302642"	1.31852461574775	"DROSHA"	"chr17"	42900994.75	17
"LIG3"	"0.0695787853767657"	1.31852057978171	"DROSHA"	"chr17"	34985906	17
"CDT1"	"0.0695770116770602"	1.31846895095267	"DROSHA"	"chr16"	88804972	16
"CEBPA"	"-0.069570383902887"	1.31827603854537	"DROSHA"	"chr19"	33302308	19
"SLC25A15"	"0.0695611351902972"	1.31800686246276	"DROSHA"	"chr13"	40800651.75	13
"SLC25A29"	"0.0695557628800136"	1.3178505182016	"DROSHA"	"chr14"	100292929.25	14
"SRP14"	"-0.0695480320654412"	1.31762555299895	"DROSHA"	"chr15"	40038523.25	15
"DNAJC6"	"0.0695473722969649"	1.31760635473538	"DROSHA"	"chr1"	65386290.25	1
"CDPF1"	"0.0695138901329719"	1.31663225431168	"DROSHA"	"chr22"	46247459.25	22
"IL4I1"	"0.0694704036822251"	1.31536762458104	"DROSHA"	"chr19"	49893524.25	19
"NUBP2"	"-0.0694481065060924"	1.31471943100161	"DROSHA"	"chr16"	1787110.75	16
"POR"	"0.0694364511220685"	1.31438066356592	"DROSHA"	"chr7"	75975503	7
"HHAT"	"0.0694281060937999"	1.31413813892297	"DROSHA"	"chr1"	210375925	1
"PPARGC1A"	"0.0699230017227352"	1.3133642373202	"DROSHA"	"chr4"	23829275.25	4
"GRIA4"	"0.0694006916220408"	1.31334156903096	"DROSHA"	"chr11"	105717905	11
"MRPL41"	"-0.0693839976023649"	1.31285661427067	"DROSHA"	"chr9"	137552217.75	9
"MTHFR"	"0.0693729332150695"	1.31253524643733	"DROSHA"	"chr1"	11799779	1
"ANGEL2"	"-0.0693706255764363"	1.31246822536207	"DROSHA"	"chr1"	213010658.75	1
"FNDC3B"	"-0.0693619514047821"	1.31221631514823	"DROSHA"	"chr3"	172254940.25	3
"RAC1"	"-0.0693550864523974"	1.31201696399681	"DROSHA"	"chr7"	6394907.5	7
"USP33"	"-0.0693530501190481"	1.31195783382273	"DROSHA"	"chr1"	77733482.5	1
"CRYGA"	"-0.0693279860744886"	1.31123014166494	"DROSHA"	"chr2"	208163387.75	2
"CNBD1"	"0.0693208845380391"	1.31102399648056	"DROSHA"	"chr8"	87011111.6666667	8
"DUSP26"	"0.0693071155579764"	1.31062435225427	"DROSHA"	"chr8"	33595564.5	8
"OR2G2"	"0.0692933901309665"	1.31022603149198	"DROSHA"	"chr1"	247588621	1
"CCDC150"	"0.0692919672901834"	1.3101847431219	"DROSHA"	"chr2"	196672965.5	2
